,date_sold,price,house_id,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Bedrooms per 100 sqm (Living Area),Bedrooms per 100 sqm (Lot Area),bedrooms_100
13991,2014-12-29,4.95,3579000180,19564,3,2,2430.0,14861.0,1,0,0,3,9,1530.0,900.0,1988.0,0.0,98028,47.7461,-122.247,2230.0,10300.0,1.328878401380545,0.007646337448559671,Low (1-2)
13992,2014-05-24,8.2,2538400040,19568,4,2,3670.0,7000.0,2,0,0,3,10,3670.0,0.0,2005.0,0.0,98075,47.5854,-122.08,3680.0,7437.0,1.1731787521724706,0.00506283378746594,Low (1-2)
13993,2014-09-30,5.55,1025049266,19569,2,2,1160.0,954.0,2,0,0,3,8,960.0,200.0,2014.0,0.0,98105,47.6647,-122.284,1160.0,1327.0,1.855847422617658,0.016017758620689652,Low (1-2)
13994,2015-01-05,7.39,6793300220,19572,3,2,2950.0,6667.0,2,0,0,3,9,2950.0,0.0,2003.0,0.0,98029,47.5577,-122.026,3340.0,6667.0,1.094635428933805,0.006298508474576272,Low (1-2)
13995,2014-06-09,2.35,4338800600,19574,3,1,1590.0,13000.0,1,0,0,3,6,1590.0,0.0,1944.0,0.0,98166,47.4789,-122.346,1460.0,8400.0,2.030927368147626,0.005842955974842767,Medium (2-3)
13996,2015-03-23,2.755,7211400535,19575,4,1,1290.0,5000.0,1,0,0,3,7,1290.0,0.0,1957.0,0.0,98146,47.5128,-122.358,1440.0,2500.0,3.3376480778860205,0.007201782945736434,High (3+)
13997,2014-06-18,5.64,8682261140,19576,2,2,1690.0,4500.0,1,0,0,3,8,1690.0,0.0,2004.0,0.0,98053,47.7133,-122.031,1640.0,4500.0,1.2738361007316468,0.010994437869822486,Low (1-2)
13998,2015-05-01,2.63,4435000145,19577,4,1,1340.0,8700.0,1,0,0,3,6,1340.0,0.0,1958.0,0.0,98188,47.4514,-122.287,1240.0,8700.0,3.213108970502214,0.006933059701492537,High (3+)
13999,2014-11-04,2.57,421059018,19578,3,1,1397.0,18000.0,1,0,0,3,7,1397.0,0.0,1965.0,20140.0,98092,47.3388,-122.166,1950.0,31294.0,2.311506453367734,0.0066501789549033635,Medium (2-3)
14000,2015-03-19,7.25,1321059013,19579,4,2,3750.0,218506.0,2,0,0,3,10,3750.0,0.0,1991.0,0.0,98092,47.3045,-122.103,2540.0,39413.0,1.1481509387927908,0.004954826666666667,Low (1-2)
14001,2014-12-11,3.0,2143700406,19580,3,2,2000.0,7560.0,1,0,0,3,7,1400.0,600.0,1979.0,0.0,98055,47.4798,-122.228,2040.0,6949.0,1.6145872576773623,0.0092903,Low (1-2)
14002,2014-07-28,1.875,1788800770,19582,3,1,840.0,8400.0,1,0,0,3,6,840.0,0.0,1959.0,0.0,98023,47.3281,-122.344,1030.0,8640.0,3.844255375422291,0.011059880952380953,High (3+)
14003,2015-03-02,5.15,2490200220,19584,3,1,1660.0,5100.0,1,0,0,4,7,1210.0,450.0,1954.0,0.0,98136,47.5345,-122.383,1440.0,5100.0,1.9452858526233283,0.005596566265060242,Low (1-2)
14004,2014-07-17,6.69,7203150330,19587,4,2,2470.0,4945.0,2,0,0,3,8,2470.0,0.0,2012.0,0.0,98053,47.6898,-122.015,2510.0,4988.0,1.7431441378433066,0.00752251012145749,Low (1-2)
14005,2015-04-24,2.82,3124089060,19588,3,1,1250.0,13503.0,1,0,0,4,6,1250.0,0.0,1931.0,0.0,98065,47.526,-121.829,1450.0,13503.0,2.58333961228378,0.00743224,Medium (2-3)
14006,2015-04-24,2.799,7893802670,19590,3,3,2240.0,5000.0,2,0,0,3,9,1540.0,700.0,1989.0,0.0,98198,47.4114,-122.334,1800.0,7500.0,1.4415957657833594,0.012442366071428571,Low (1-2)
14007,2014-05-07,3.35,2548100180,19591,3,2,1570.0,7200.0,1,0,0,4,7,1570.0,0.0,1952.0,0.0,98155,47.7501,-122.314,1410.0,7434.0,2.0567990543660666,0.011834777070063694,Medium (2-3)
14008,2015-04-21,4.131,1026069106,19593,3,2,1790.0,231303.0,1,0,0,3,7,1250.0,540.0,1980.0,0.0,98077,47.7558,-122.027,2090.0,93654.0,1.8040081091367177,0.01038022346368715,Low (1-2)
14009,2015-03-27,5.0695,7852020720,19594,3,2,2080.0,4931.0,2,0,0,3,8,2080.0,0.0,2000.0,0.0,98065,47.5342,-121.868,1890.0,4229.0,1.5524877477666947,0.00893298076923077,Low (1-2)
14010,2014-06-13,5.4,5104511250,19596,5,3,3610.0,9775.0,2,0,0,3,8,3610.0,0.0,2003.0,0.0,98038,47.3545,-122.011,2800.0,8582.0,1.4908469599975647,0.007720470914127423,Low (1-2)
14011,2014-08-28,12.0,7525950110,19598,4,3,3850.0,19842.0,2,0,3,3,11,3180.0,670.0,1989.0,0.0,98074,47.6239,-122.065,4320.0,19500.0,1.1183288364864847,0.007239194805194806,Low (1-2)
14012,2014-12-15,3.7,3211260120,19599,3,2,3230.0,35306.0,2,0,0,3,9,3230.0,0.0,1987.0,0.0,98092,47.3065,-122.113,2760.0,35285.0,0.9997444319983669,0.005752507739938081,Very Low (0-1)
14013,2014-05-07,1.85,1446400564,19601,4,1,1490.0,6600.0,1,0,0,3,7,1490.0,0.0,1969.0,0.0,98168,47.4835,-122.332,1280.0,6600.0,2.8896416244785015,0.006235100671140939,Medium (2-3)
14014,2014-07-12,4.51,6392000625,19603,2,1,900.0,6000.0,1,0,0,3,7,900.0,0.0,1944.0,20040.0,98115,47.6855,-122.289,1460.0,4800.0,2.391981122484981,0.010322555555555555,Medium (2-3)
14015,2015-04-21,7.85,6817850110,19604,4,2,3210.0,24527.0,1,0,0,3,11,3210.0,0.0,1984.0,0.0,98074,47.6399,-122.052,3280.0,24527.0,1.3412978256925128,0.005788348909657321,Low (1-2)
14016,2014-07-28,8.5,3902100175,19605,5,3,3900.0,5250.0,1,0,1,5,8,2620.0,1280.0,1931.0,0.0,98116,47.5577,-122.389,1950.0,5700.0,1.3799891091259506,0.007146384615384616,Low (1-2)
14017,2014-05-16,3.775,291310260,19608,3,2,1410.0,1377.0,2,0,0,3,7,1290.0,120.0,2005.0,0.0,98027,47.5342,-122.067,1445.0,1370.0,2.2901946917409393,0.013177730496453903,Medium (2-3)
14018,2014-05-30,8.255,3026059204,19609,3,2,2780.0,11964.0,2,0,0,3,9,2780.0,0.0,2009.0,0.0,98034,47.7127,-122.216,1760.0,9640.0,1.1615735666743616,0.006683669064748201,Low (1-2)
14019,2014-06-10,10.6,2856102105,19610,5,3,3230.0,3825.0,2,0,0,3,9,2480.0,750.0,2014.0,0.0,98117,47.6785,-122.392,1480.0,5100.0,1.6662407199972782,0.00862876160990712,Low (1-2)
14020,2014-11-20,8.8,3343301343,19611,5,3,4600.0,8764.0,2,0,0,3,10,3180.0,1420.0,2007.0,0.0,98006,47.5491,-122.19,3210.0,9431.0,1.1699907664328715,0.006058891304347827,Low (1-2)
14021,2014-05-21,4.138,8682302030,19612,3,2,1440.0,4421.0,1,0,0,3,8,1440.0,0.0,2007.0,0.0,98053,47.7188,-122.024,1440.0,4157.0,2.24248230232967,0.012903194444444443,Medium (2-3)
14022,2014-06-27,5.042,1048000160,19613,2,1,1200.0,1687.0,3,0,0,3,8,1200.0,0.0,2008.0,0.0,98103,47.6491,-122.334,1240.0,1296.0,1.793985841863736,0.007741916666666667,Low (1-2)
14023,2015-03-05,8.55169,1152200030,19615,4,2,2970.0,5050.0,2,0,0,3,8,2970.0,0.0,2014.0,0.0,98052,47.7043,-122.122,2810.0,4998.0,1.4496855287787764,0.006256094276094277,Low (1-2)
14024,2015-02-07,3.8,3157600075,19616,3,2,1440.0,3218.0,1,0,0,3,7,850.0,590.0,2008.0,0.0,98106,47.5655,-122.36,1170.0,5000.0,2.24248230232967,0.012903194444444443,Medium (2-3)
14025,2014-08-04,5.8,1972200554,19617,3,2,1480.0,1026.0,3,0,0,3,8,1480.0,0.0,2014.0,0.0,98103,47.6536,-122.354,1570.0,1283.0,2.181874672536976,0.012554459459459459,Medium (2-3)
14026,2014-09-30,3.299,301401610,19619,4,2,2475.0,4000.0,2,0,0,3,7,2475.0,0.0,2014.0,0.0,98002,47.3452,-122.209,2475.0,4000.0,1.7396226345345318,0.007507313131313131,Low (1-2)
14027,2015-03-04,5.295,9385200041,19621,3,2,1410.0,905.0,3,0,0,3,9,1410.0,0.0,2014.0,0.0,98116,47.5818,-122.402,1510.0,1352.0,2.2901946917409393,0.013177730496453903,Medium (2-3)
14028,2014-06-03,3.6399,7237450550,19622,4,2,2240.0,3712.0,2,0,0,3,8,2240.0,0.0,2014.0,0.0,98038,47.3551,-122.061,2530.0,4315.0,1.9221276877111455,0.008294910714285713,Low (1-2)
14029,2015-01-15,8.3495,2862500060,19623,5,2,3230.0,6500.0,2,0,0,3,9,3230.0,0.0,2014.0,0.0,98074,47.6237,-122.023,3180.0,7624.0,1.6662407199972782,0.005752507739938081,Low (1-2)
14030,2014-08-19,3.99,4046500270,19624,3,2,2100.0,31550.0,1,0,0,3,8,2100.0,0.0,2010.0,0.0,98014,47.6907,-121.917,1860.0,18452.0,1.5377021501689168,0.008847904761904762,Low (1-2)
14031,2014-11-14,3.389,2161400060,19625,3,2,1936.0,9495.0,1,0,0,3,8,1936.0,0.0,2013.0,0.0,98030,47.3714,-122.197,1410.0,12770.0,1.6679620430551263,0.009597417355371902,Low (1-2)
14032,2015-03-11,4.1995,2781230070,19626,3,2,3120.0,6000.0,2,0,0,3,9,3120.0,0.0,2007.0,0.0,98038,47.3473,-122.03,2670.0,6000.0,1.034991831844463,0.005955320512820513,Low (1-2)
14033,2014-12-11,6.5,6980500030,19628,4,2,3700.0,4500.0,2,0,0,3,9,3700.0,0.0,2007.0,0.0,98028,47.7473,-122.23,3050.0,5047.0,1.1636664920197206,0.005021783783783784,Low (1-2)
14034,2014-09-09,4.56,1442880260,19629,3,2,2130.0,5205.0,2,0,0,3,8,2130.0,0.0,2013.0,0.0,98045,47.4832,-121.774,2250.0,5462.0,1.516044373405974,0.008723286384976527,Low (1-2)
14035,2014-09-18,4.25,9268851860,19630,3,2,1620.0,997.0,2,0,0,3,8,1540.0,80.0,2010.0,0.0,98027,47.54,-122.026,1620.0,1068.0,1.9933176020708179,0.011469506172839506,Low (1-2)
14036,2015-02-09,3.48,832700320,19631,3,2,1490.0,2478.0,3,0,0,3,8,1490.0,0.0,2009.0,0.0,98133,47.7236,-122.353,1270.0,1156.0,2.167231218358876,0.012470201342281878,Medium (2-3)
14037,2014-10-29,10.4,2937300550,19632,5,4,4180.0,7232.0,2,0,0,3,9,4180.0,0.0,2014.0,0.0,98052,47.7049,-122.125,3570.0,6054.0,1.2875496472706238,0.008890239234449761,Low (1-2)
14038,2014-11-18,2.99,2114700368,19633,2,2,1400.0,1262.0,2,0,0,3,8,1160.0,240.0,2008.0,0.0,98106,47.5342,-122.349,1060.0,1524.0,1.5377021501689165,0.013271857142857144,Low (1-2)
14039,2014-05-12,12.6,2213000030,19634,4,3,3490.0,9170.0,2,0,0,3,9,3490.0,0.0,2012.0,0.0,98004,47.5991,-122.2,1810.0,8470.0,1.233686538817469,0.00798593123209169,Low (1-2)
14040,2015-02-25,3.195,7338220160,19636,4,2,2730.0,4962.0,2,0,0,3,8,2730.0,0.0,2006.0,0.0,98002,47.3363,-122.216,2150.0,3802.0,1.5771304104296582,0.006806080586080586,Low (1-2)
14041,2014-12-22,2.74,2781280310,19637,3,2,1830.0,2517.0,2,0,0,3,8,1830.0,0.0,2005.0,0.0,98055,47.4496,-122.189,1610.0,2762.0,1.7645762378987568,0.010153333333333334,Low (1-2)
14042,2014-06-16,4.29,3448740070,19638,5,2,2340.0,4500.0,2,0,0,3,7,2340.0,0.0,2009.0,0.0,98059,47.4911,-122.154,2190.0,4500.0,2.299981848543251,0.00794042735042735,Medium (2-3)
14043,2014-12-02,2.678,2895800710,19639,3,1,1410.0,1899.0,2,0,0,3,8,1410.0,0.0,2014.0,0.0,98106,47.5171,-122.347,1410.0,1811.0,2.2901946917409393,0.006588865248226951,Medium (2-3)
14044,2015-04-08,3.6995,723049434,19640,3,2,1930.0,8254.0,2,0,0,3,7,1930.0,0.0,2014.0,0.0,98146,47.4973,-122.346,1540.0,8849.0,1.673147417282241,0.009627253886010363,Low (1-2)
14045,2014-09-15,4.4,1441000350,19642,4,3,3180.0,4869.0,2,0,0,3,8,2390.0,790.0,2007.0,0.0,98055,47.4482,-122.206,2850.0,4500.0,1.353951578765084,0.00876443396226415,Low (1-2)
14046,2015-03-24,8.39704,8562790310,19643,4,3,2950.0,4161.0,2,0,0,3,10,2210.0,740.0,2014.0,0.0,98027,47.5297,-122.073,2790.0,3693.0,1.4595139052450734,0.009447762711864406,Low (1-2)
14047,2015-01-29,5.35,2767604425,19644,3,3,1430.0,1276.0,3,0,0,3,8,1430.0,0.0,2007.0,0.0,98107,47.6712,-122.38,1430.0,1243.0,2.2581639967515557,0.01949013986013986,Medium (2-3)
14048,2014-08-25,2.9,306000565,19645,2,1,1020.0,1275.0,3,0,0,3,8,1020.0,0.0,2008.0,0.0,98103,47.7003,-122.346,980.0,1415.0,2.110571578663219,0.009108137254901961,Medium (2-3)
14049,2014-07-21,3.7,6130500060,19646,3,2,1650.0,1793.0,3,0,0,3,8,1650.0,0.0,2007.0,0.0,98133,47.7107,-122.332,1650.0,1863.0,1.9570754638513483,0.011260969696969696,Low (1-2)
14050,2014-05-30,4.99431,1442880510,19648,4,2,2620.0,6019.0,2,0,0,3,8,2620.0,0.0,2013.0,0.0,98045,47.484,-121.771,2790.0,6716.0,1.6433458093408269,0.007091832061068702,Low (1-2)
14051,2014-05-22,3.2,1865400075,19650,3,2,998.0,844.0,2,0,0,3,7,798.0,200.0,2007.0,0.0,98117,47.6983,-122.367,998.0,1110.0,3.2356458069686624,0.018617835671342686,High (3+)
14052,2014-08-05,4.25,7853320550,19651,4,2,2070.0,4427.0,2,0,0,3,7,2070.0,0.0,2007.0,0.0,98065,47.5208,-121.869,2070.0,4556.0,2.079983584769549,0.008976135265700484,Medium (2-3)
14053,2015-02-27,14.5,9831200172,19652,4,3,2860.0,2199.0,3,0,0,3,10,2860.0,0.0,2013.0,0.0,98102,47.6262,-122.323,1990.0,1378.0,1.505442664501037,0.00974506993006993,Low (1-2)
14054,2015-02-10,3.4,8141300030,19653,3,2,1920.0,5688.0,1,0,3,3,9,1920.0,0.0,2007.0,0.0,98022,47.1952,-121.976,2384.0,4802.0,1.6818617267472524,0.009677395833333333,Low (1-2)
14055,2014-12-26,8.6595,745530240,19655,5,3,4890.0,12039.0,2,0,0,3,9,3590.0,1300.0,2014.0,0.0,98011,47.7338,-122.208,4590.0,10079.0,1.1006048109593471,0.0056995705521472395,Low (1-2)
14056,2014-08-15,7.2,4055700784,19656,4,2,3420.0,17038.0,2,0,0,3,9,3420.0,0.0,2007.0,0.0,98034,47.718,-122.241,2520.0,14190.0,1.2589374328868324,0.005432923976608188,Low (1-2)
14057,2015-05-11,3.8618,1934800162,19659,2,1,960.0,1829.0,2,0,0,3,7,960.0,0.0,2005.0,0.0,98122,47.6032,-122.308,1470.0,1829.0,2.2424823023296696,0.009677395833333333,Medium (2-3)
14058,2014-05-02,7.85,7853220390,19662,5,3,3660.0,11995.0,2,0,2,3,10,3660.0,0.0,2006.0,0.0,98065,47.5337,-121.86,3320.0,11241.0,1.470480198248964,0.007614999999999999,Low (1-2)
14059,2015-02-06,4.25,9834201375,19663,3,2,1420.0,1230.0,2,0,0,3,8,940.0,480.0,2009.0,0.0,98144,47.5703,-122.288,1400.0,1230.0,2.2740665601089614,0.01308492957746479,Medium (2-3)
14060,2015-05-04,5.75,5214510060,19664,5,2,3070.0,7200.0,2,0,0,3,8,3070.0,0.0,2005.0,0.0,98059,47.4939,-122.137,2590.0,7200.0,1.7530806272284067,0.006052312703583062,Low (1-2)
14061,2015-05-06,18.5,1266200140,19666,4,3,4160.0,10335.0,2,0,0,3,10,4160.0,0.0,2014.0,0.0,98004,47.6235,-122.192,1840.0,10333.0,1.034991831844463,0.006699735576923078,Low (1-2)
14062,2015-02-18,7.2,2523039346,19667,4,3,3276.0,10801.0,2,0,0,3,9,3276.0,0.0,2008.0,0.0,98166,47.4585,-122.361,2010.0,11656.0,1.314275342024715,0.008507600732600732,Low (1-2)
14063,2015-04-29,22.1,1973700030,19669,3,2,3430.0,10177.0,2,0,0,3,10,3430.0,0.0,2014.0,0.0,98034,47.7159,-122.251,3110.0,12339.0,0.9414502960217856,0.005417084548104956,Very Low (0-1)
14064,2014-07-02,10.5,1070000390,19670,4,3,3390.0,3979.0,2,0,0,3,9,2610.0,780.0,2014.0,0.0,98199,47.6482,-122.408,3350.0,4165.0,1.2700784721159193,0.008221504424778762,Low (1-2)
14065,2014-06-10,9.15,2524059269,19671,6,3,2930.0,14980.0,2,0,3,3,9,2930.0,0.0,2013.0,0.0,98006,47.5441,-122.117,3210.0,10787.0,2.2042146862489593,0.009512252559726962,Medium (2-3)
14066,2015-04-22,5.62,1972200326,19672,2,2,1300.0,1314.0,3,0,0,3,8,1300.0,0.0,2008.0,0.0,98103,47.6536,-122.356,1300.0,1312.0,1.655986930951141,0.014292769230769232,Low (1-2)
14067,2014-11-20,3.49,3796000400,19673,2,1,1250.0,1208.0,2,0,0,3,7,1040.0,210.0,2007.0,0.0,98144,47.6004,-122.299,1250.0,1656.0,1.7222264081891865,0.00743224,Low (1-2)
14068,2014-08-14,3.75,321030070,19674,4,2,2310.0,7800.0,2,0,0,3,8,2310.0,0.0,2011.0,0.0,98042,47.3737,-122.164,2310.0,7140.0,1.8638813941441412,0.008043549783549785,Low (1-2)
14069,2014-12-12,4.7995,476000118,19675,2,2,1360.0,1336.0,3,0,0,3,8,1360.0,0.0,2008.0,0.0,98107,47.6714,-122.392,1280.0,1295.0,1.582928683997414,0.013662205882352941,Low (1-2)
14070,2015-01-09,3.19,2909310060,19676,4,2,2020.0,5100.0,2,0,0,3,7,2020.0,0.0,2010.0,0.0,98023,47.2822,-122.357,2300.0,5685.0,2.131468326966815,0.009198316831683168,Medium (2-3)
14071,2014-08-21,5.05657,1442880570,19678,4,2,2790.0,8092.0,2,0,0,3,8,2790.0,0.0,2013.0,0.0,98045,47.4834,-121.773,2790.0,6154.0,1.5432136274096655,0.0066597132616487455,Low (1-2)
14072,2015-03-05,3.4,9542840060,19679,4,2,2320.0,4142.0,2,0,0,3,7,2320.0,0.0,2010.0,0.0,98038,47.3662,-122.019,2150.0,4140.0,1.855847422617658,0.008008879310344826,Low (1-2)
14073,2015-01-23,2.5,629650370,19680,3,2,1750.0,6351.0,2,0,0,3,7,1750.0,0.0,2012.0,0.0,98001,47.2589,-122.256,1398.0,6092.0,1.8452425802027,0.010617485714285715,Low (1-2)
14074,2015-04-24,2.9075,3904100041,19682,3,2,1270.0,865.0,2,0,0,3,7,1080.0,190.0,2008.0,0.0,98118,47.5351,-122.279,1630.0,7752.0,2.542657098704508,0.0146303937007874,Medium (2-3)
14075,2014-08-11,6.8995,1454100127,19684,4,2,2520.0,8433.0,2,0,0,3,8,2520.0,0.0,2014.0,0.0,98125,47.7214,-122.289,1890.0,7772.0,1.7085579446321295,0.007373253968253968,Low (1-2)
14076,2014-09-24,4.25,2856101290,19685,2,2,1340.0,1263.0,3,0,0,3,8,1340.0,0.0,2008.0,0.0,98117,47.6788,-122.388,1510.0,1260.0,1.606554485251107,0.013866119402985074,Low (1-2)
14077,2014-11-20,3.5995,255370570,19687,4,3,2690.0,5564.0,2,0,0,3,7,2690.0,0.0,2007.0,0.0,98038,47.3537,-122.018,2210.0,4046.0,1.6005821637445974,0.01036092936802974,Low (1-2)
14078,2014-07-31,3.199,301401370,19688,4,2,2475.0,4276.0,2,0,0,3,7,2475.0,0.0,2014.0,0.0,98002,47.345,-122.21,2475.0,4000.0,1.7396226345345318,0.007507313131313131,Low (1-2)
14079,2015-03-30,2.91,6749700004,19690,2,1,840.0,863.0,3,0,0,3,8,840.0,0.0,2008.0,0.0,98103,47.6974,-122.349,1110.0,1190.0,2.562836916948194,0.011059880952380953,Medium (2-3)
14080,2015-01-21,8.85,7625703435,19692,3,2,2940.0,6500.0,3,0,0,3,9,2940.0,0.0,2014.0,0.0,98136,47.5482,-122.388,1680.0,6500.0,1.0983586786920831,0.006319931972789115,Low (1-2)
14081,2014-10-21,14.5,7324900016,19693,5,3,4170.0,9090.0,2,0,0,3,10,4170.0,0.0,2008.0,0.0,98004,47.5918,-122.196,1930.0,13635.0,1.2906372963048462,0.006683669064748201,Low (1-2)
14082,2015-04-24,6.45,9268851670,19696,3,2,2170.0,1984.0,2,0,0,3,8,2170.0,0.0,2008.0,0.0,98027,47.5401,-122.027,2150.0,1984.0,1.4880988550021772,0.008562488479262673,Low (1-2)
14083,2014-10-30,3.45,4310702918,19698,2,2,1110.0,1290.0,3,0,0,3,8,1110.0,0.0,2006.0,0.0,98103,47.6968,-122.34,1360.0,1251.0,1.9394441533662008,0.01673927927927928,Low (1-2)
14084,2014-11-25,5.05,4305600240,19699,4,2,2420.0,5006.0,2,0,0,3,8,2420.0,0.0,2013.0,0.0,98059,47.4795,-122.126,2750.0,5471.0,1.779159512592135,0.007677933884297521,Low (1-2)
14085,2014-08-11,4.0,3943600070,19701,3,2,2393.0,4788.0,2,0,0,3,8,2393.0,0.0,2012.0,0.0,98055,47.4517,-122.204,2439.0,5477.0,1.3494252049121291,0.007764563309653156,Low (1-2)
14086,2014-10-13,4.95,3449500045,19703,4,2,2980.0,12075.0,1,0,0,3,8,1910.0,1070.0,2007.0,0.0,98056,47.5074,-122.172,2240.0,12075.0,1.4448208122392507,0.006235100671140939,Low (1-2)
14087,2014-09-11,5.49995,1438000200,19704,4,3,2970.0,6587.0,2,0,0,3,8,2260.0,710.0,2014.0,0.0,98059,47.4776,-122.122,2970.0,5690.0,1.4496855287787764,0.009384141414141414,Low (1-2)
14088,2015-02-11,3.27555,5424100030,19705,3,2,2329.0,5720.0,2,0,0,3,8,2329.0,0.0,2010.0,0.0,98030,47.362,-122.2,2197.0,5720.0,1.3865068764940855,0.007977930442249892,Low (1-2)
14089,2015-04-09,6.9,7853270710,19706,5,3,3340.0,9075.0,2,0,0,3,8,2600.0,740.0,2005.0,0.0,98065,47.5446,-121.88,2770.0,6646.0,1.6113645286201221,0.008344580838323352,Low (1-2)
14090,2015-03-18,6.73,9161100075,19707,4,2,2580.0,2875.0,2,0,0,3,9,2580.0,0.0,2015.0,0.0,98116,47.5674,-122.392,1290.0,5750.0,1.6688240389430102,0.007201782945736434,Low (1-2)
14091,2014-07-21,3.84435,1085622860,19708,3,2,2029.0,3906.0,2,0,0,3,9,2029.0,0.0,2014.0,0.0,98003,47.341,-122.18,2029.0,3920.0,1.5915103574937035,0.009157516017742732,Low (1-2)
14092,2014-08-15,7.8,9578090240,19709,4,2,3430.0,6500.0,2,0,0,3,9,3050.0,380.0,2006.0,0.0,98052,47.7079,-122.106,3070.0,6802.0,1.255267061362381,0.005417084548104956,Low (1-2)
14093,2015-03-24,9.50968,6666830320,19711,5,3,3220.0,5081.0,2,0,0,3,8,3220.0,0.0,2013.0,0.0,98052,47.7048,-122.111,2970.0,5753.0,1.671415380618388,0.008655559006211181,Low (1-2)
14094,2015-03-29,3.3495,8562780160,19712,2,2,1240.0,750.0,2,0,0,3,7,1150.0,90.0,2008.0,0.0,98027,47.5322,-122.073,1240.0,750.0,1.7361153308358734,0.014984354838709678,Low (1-2)
14095,2014-06-09,4.89,2767704603,19713,3,3,1500.0,1249.0,2,0,0,3,8,1240.0,260.0,2004.0,0.0,98107,47.6727,-122.373,1440.0,1850.0,2.152783010236483,0.0185806,Medium (2-3)
14096,2015-04-20,6.0,5631500292,19714,3,3,3530.0,8345.0,2,0,0,3,10,3530.0,0.0,2006.0,0.0,98028,47.7338,-122.234,1940.0,9600.0,0.9147803159645113,0.007895439093484419,Very Low (0-1)
14097,2014-08-22,2.82,2424039036,19715,3,2,1260.0,915.0,2,0,0,3,8,1020.0,240.0,2007.0,0.0,98106,47.555,-122.363,1260.0,1056.0,2.5628369169481946,0.014746507936507936,Medium (2-3)
14098,2014-12-23,2.5,4051150070,19719,3,1,1072.0,4339.0,2,0,0,3,7,1072.0,0.0,2009.0,0.0,98042,47.386,-122.162,1443.0,4341.0,3.0122896598458255,0.008666324626865672,High (3+)
14099,2014-07-24,4.84259,1442880320,19720,4,2,2790.0,5000.0,2,0,0,3,8,2790.0,0.0,2014.0,0.0,98045,47.4831,-121.773,2620.0,5527.0,1.5432136274096655,0.0066597132616487455,Low (1-2)
14100,2015-04-24,4.5,3862710030,19722,3,2,1800.0,4357.0,2,0,0,3,8,1800.0,0.0,2013.0,0.0,98065,47.5337,-121.841,1800.0,3663.0,1.793985841863736,0.010322555555555555,Low (1-2)
14101,2014-11-14,2.99,9828201361,19723,2,1,830.0,1276.0,2,0,0,3,7,830.0,0.0,2005.0,0.0,98122,47.6175,-122.297,1540.0,1484.0,2.5937144701644375,0.011193132530120484,Medium (2-3)
14102,2014-10-29,4.5,4019500030,19724,3,2,2280.0,4557.0,2,0,0,3,8,2280.0,0.0,2010.0,0.0,98028,47.7733,-122.266,2070.0,4610.0,1.4163046119976863,0.00814938596491228,Low (1-2)
14103,2015-01-23,5.85,3630240140,19725,4,3,2110.0,1286.0,2,0,0,3,9,1710.0,400.0,2007.0,0.0,98029,47.5444,-122.014,2000.0,1286.0,2.040552616337899,0.013208957345971564,Medium (2-3)
14104,2014-05-12,3.015,2349300069,19727,2,1,830.0,1333.0,2,0,0,3,7,830.0,0.0,2005.0,0.0,98136,47.5506,-122.381,1120.0,4822.0,2.5937144701644375,0.011193132530120484,Medium (2-3)
14105,2014-09-15,9.4995,6790830060,19728,4,3,4120.0,8258.0,2,0,0,3,10,4120.0,0.0,2012.0,0.0,98075,47.5872,-122.055,3730.0,8332.0,1.0450402962313026,0.006764781553398058,Low (1-2)
14106,2014-10-30,7.5999,3630200640,19729,4,2,2540.0,5760.0,2,0,0,3,9,2540.0,0.0,2009.0,0.0,98029,47.5405,-121.993,2580.0,3600.0,1.6951047324696717,0.0073151968503937,Low (1-2)
14107,2015-03-16,3.55,7967000160,19730,4,2,2050.0,4000.0,2,0,0,3,8,2050.0,0.0,2014.0,0.0,98001,47.3522,-122.275,2050.0,4000.0,2.1002761075477885,0.00906370731707317,Medium (2-3)
14108,2014-07-23,8.8995,9492500160,19731,4,2,3080.0,7242.0,2,0,0,3,9,3080.0,0.0,2014.0,0.0,98033,47.6948,-122.178,3010.0,7205.0,1.397911045608106,0.006032662337662338,Low (1-2)
14109,2014-07-01,6.298,9268851740,19732,3,2,2390.0,1984.0,2,0,0,3,8,2220.0,170.0,2008.0,0.0,98027,47.5405,-122.027,2150.0,1984.0,1.3511190440814747,0.0077743096234309614,Low (1-2)
14110,2015-04-24,7.45,3342100421,19733,4,2,3170.0,5100.0,2,0,0,3,9,3170.0,0.0,2012.0,0.0,98056,47.5187,-122.208,1580.0,5100.0,1.358222719392103,0.0058613880126182965,Low (1-2)
14111,2014-11-14,3.35,9358001422,19735,3,2,1090.0,1139.0,2,0,0,3,8,960.0,130.0,2009.0,0.0,98126,47.5664,-122.369,1400.0,1348.0,2.9625454269309404,0.017046422018348623,Medium (2-3)
14112,2014-05-12,8.09,7853280350,19736,5,4,4630.0,6324.0,2,0,0,3,9,3210.0,1420.0,2006.0,0.0,98065,47.5382,-121.86,4420.0,6790.0,1.1624098327410817,0.008026177105831533,Low (1-2)
